session_id,customer_id,session_date,product_viewed,browsing_time_sec,purchase_made,purchase_amount
SESS000443,CUST04378,2022-03-31,Laptop,565,1,391.99
SESS000444,CUST03911,2021-09-05,Phone,252,0,0.0
SESS000445,CUST00453,2021-01-12,Laptop,33,0,0.0
SESS000446,CUST04143,2022-07-21,Laptop,189,0,0.0
SESS000447,CUST01612,2021-12-02,Phone,187,1,1660.38
SESS000448,CUST03168,2021-09-11,Laptop,185,1,145.96
SESS000449,CUST02079,2022-11-02,Shoes,263,0,0.0
SESS000450,CUST02582,2022-08-26,Shoes,483,0,0.0
SESS000451,CUST02065,2022-11-03,Phone,238,0,0.0
SESS000452,CUST01259,2023-04-12,Phone,358,0,0.0
SESS000453,CUST04488,2021-04-14,Shoes,61,1,855.68
SESS000454,CUST00354,2022-08-26,Book,230,0,0.0
SESS000455,CUST04401,2021-11-11,Camera,30,1,310.26
SESS000456,CUST03637,2023-03-04,Book,590,0,0.0
SESS000457,CUST01564,2023-05-22,Shoes,399,0,0.0
SESS000458,CUST00712,2023-08-23,Book,144,0,0.0
SESS000459,CUST03503,2021-03-09,Book,58,1,387.54
SESS000460,CUST02733,2022-05-16,Camera,353,1,359.27
SESS000461,CUST04882,2021-06-21,Laptop,228,0,0.0
SESS000462,CUST00857,2022-11-14,Shoes,289,0,0.0
SESS000463,CUST04273,2021-05-23,Laptop,353,0,0.0
SESS000464,CUST01430,2023-06-28,Phone,1142,1,396.0
SESS000465,CUST02493,2023-01-07,Phone,762,0,0.0
SESS000466,CUST03199,2021-07-16,Camera,146,0,0.0
SESS000467,CUST03421,2022-12-11,Camera,95,0,0.0
SESS000468,CUST02069,2021-06-22,Headphones,52,0,0.0
SESS000469,CUST04807,2022-10-27,Phone,21,1,1725.13
SESS000470,CUST03492,2022-10-27,Laptop,543,0,0.0
SESS000471,CUST00152,2022-06-06,Headphones,713,0,0.0
SESS000472,CUST03232,2021-07-09,Shoes,583,1,1753.93
SESS000473,CUST02907,2021-01-12,Phone,138,0,0.0
SESS000474,CUST03552,2023-08-21,Phone,382,0,0.0
SESS000475,CUST01467,2021-01-29,Bag,46,1,64.14
SESS000476,CUST04192,2023-09-16,Laptop,385,1,375.11
SESS000477,CUST03424,2022-07-09,Shoes,132,0,0.0
SESS000478,CUST04058,2021-03-29,Camera,118,0,0.0
SESS000479,CUST02926,2023-05-06,Book,498,0,0.0
SESS000480,CUST03666,2022-04-18,Camera,369,0,0.0
SESS000481,CUST04736,2021-04-21,Phone,362,0,0.0
SESS000482,CUST03431,2023-05-31,Camera,333,1,1828.93
SESS000483,CUST01157,2022-02-25,Shoes,237,0,0.0
SESS000484,CUST04208,2021-03-10,Bag,55,0,0.0
SESS000485,CUST03409,2021-04-29,Phone,89,0,0.0
SESS000486,CUST01162,2023-02-18,,255,0,0.0
SESS000487,CUST01260,2022-02-28,Shoes,456,0,0.0
SESS000488,CUST04091,2023-05-25,Phone,306,0,0.0
SESS000489,CUST02842,2021-09-04,Bag,150,0,0.0
SESS000490,CUST03203,2023-04-11,Phone,291,1,197.78
SESS000491,CUST02982,2021-01-22,Shoes,118,0,0.0
SESS000492,CUST03555,2022-02-03,Phone,268,1,1391.99
SESS000493,CUST03473,2023-06-24,Shoes,446,1,122.74
SESS000494,,2022-05-13,Laptop,51,0,0.0
SESS000495,CUST04388,2021-11-22,Phone,21,0,0.0
SESS000496,CUST02390,2021-07-11,Phone,154,0,0.0
SESS000497,CUST01015,2022-08-25,Camera,416,0,0.0
SESS000498,CUST04681,2022-10-08,Bag,37,0,0.0
SESS000499,CUST02027,2021-12-18,Laptop,1587,1,204.55
SESS000500,CUST03714,2023-03-22,Camera,459,1,1116.04
SESS000501,CUST01493,2022-02-08,Bag,373,0,0.0
SESS000502,CUST04123,2022-09-29,Phone,151,0,0.0
SESS000503,CUST01701,2023-05-17,Shoes,509,0,0.0
SESS000504,CUST00455,2022-03-03,Laptop,131,1,72.12
SESS000505,CUST00918,2022-12-03,Camera,186,0,0.0
SESS000506,CUST00014,2021-11-19,Book,22,0,0.0
SESS000507,CUST04375,2022-08-17,Laptop,1139,1,1774.08
SESS000508,CUST00490,2021-08-15,Headphones,287,0,0.0
SESS000509,CUST00985,2021-06-29,Shoes,82,0,0.0
SESS000510,CUST00961,2023-08-28,Book,294,0,0.0
SESS000511,CUST01783,2023-05-18,Bag,447,0,0.0
SESS000512,CUST01870,2022-04-23,Shoes,436,0,0.0
SESS000513,CUST03305,2023-07-11,Shoes,0,0,0.0
SESS000514,CUST02645,2023-09-17,Headphones,428,0,0.0
SESS000515,CUST04346,2022-02-19,Headphones,222,0,0.0
SESS000516,CUST04836,2023-08-09,Bag,511,0,0.0
SESS000517,CUST03669,2023-04-16,Book,66,0,0.0
SESS000518,CUST04402,2021-11-09,Book,97,0,0.0
SESS000519,CUST01826,2022-10-26,Laptop,15,1,710.17
SESS000520,CUST03308,2023-08-19,Book,115,0,0.0
SESS000521,CUST03363,2021-06-03,Phone,156,0,0.0
SESS000522,CUST03111,2023-03-28,Camera,61,1,1862.73
SESS000523,CUST02766,2023-01-03,Book,341,1,194.91
SESS000524,CUST04279,2023-03-17,Camera,706,0,0.0
SESS000525,CUST03771,2021-02-05,Headphones,12,0,0.0
SESS000526,CUST02693,2021-05-02,Headphones,119,0,0.0
SESS000527,CUST00030,2021-07-01,Phone,51,1,440.55
SESS000528,CUST00767,2023-06-24,Bag,25,0,0.0
SESS000529,CUST00615,2022-03-02,Shoes,74,0,0.0
SESS000530,CUST01005,2022-08-31,Phone,219,0,0.0
SESS000531,CUST02122,2023-09-24,Shoes,260,0,0.0
SESS000532,CUST03127,2021-04-14,Headphones,31,1,559.36
SESS000533,CUST03010,2021-03-23,Book,726,0,0.0
SESS000534,CUST03820,2022-06-20,Shoes,72,0,0.0
SESS000535,CUST00024,2022-11-11,Phone,423,0,0.0
SESS000536,CUST04060,2021-12-04,Phone,326,1,474.59
SESS000537,CUST03094,2021-04-13,Shoes,471,0,0.0
SESS000538,CUST02911,2021-09-21,Phone,179,0,0.0
SESS000539,CUST01971,2021-08-19,Shoes,356,1,987.32
SESS000540,CUST01539,2021-07-01,Laptop,649,0,0.0
SESS000541,CUST03142,2022-09-19,Headphones,41,1,318.28
SESS000542,CUST04768,2023-02-18,Laptop,290,0,0.0
SESS000543,CUST03970,2023-05-25,Headphones,216,0,0.0
SESS000544,CUST02925,2021-08-15,Phone,178,0,0.0
SESS000545,CUST00571,2022-12-29,Shoes,744,0,0.0
SESS000546,CUST04860,2022-05-15,Phone,1755,0,0.0
SESS000547,CUST01243,2023-08-31,Camera,150,0,0.0
SESS000548,CUST00713,2023-05-13,Laptop,191,0,0.0
SESS000549,CUST04863,2023-06-09,Phone,273,0,0.0
SESS000550,CUST01294,2023-08-10,Laptop,234,0,0.0
SESS000551,CUST02867,2022-05-26,Shoes,268,1,220.54
SESS000552,CUST01675,2023-09-17,Bag,21,0,0.0
SESS000553,CUST03664,2023-07-14,Phone,298,1,745.81
SESS000554,CUST01360,2023-03-21,Headphones,310,0,0.0
SESS000555,CUST00636,2023-02-13,Bag,607,0,0.0
SESS000556,CUST01210,2021-01-03,Book,221,1,257.25
SESS000557,CUST02613,2022-04-21,Camera,94,0,0.0
SESS000558,CUST01298,2021-11-26,Headphones,209,1,1212.48
SESS000559,CUST00358,2023-05-16,Bag,210,1,1221.14
SESS000560,CUST00241,2021-11-17,Bag,310,1,835.41
SESS000561,CUST02605,2023-06-27,Phone,207,0,0.0
SESS000562,CUST04065,2022-07-02,Book,152,1,1051.08
SESS000563,CUST01827,2021-07-03,Shoes,588,0,0.0
SESS000564,CUST03559,2021-06-29,Headphones,1067,1,1936.45
SESS000565,CUST03861,2023-06-07,Shoes,232,1,1690.59
SESS000566,CUST04252,2021-05-05,Camera,295,0,0.0
SESS000567,CUST04448,2022-11-03,Shoes,301,0,0.0
SESS000568,CUST04140,2022-03-16,Bag,220,1,1443.28
SESS000569,CUST00138,2022-01-30,Phone,32,0,0.0
SESS000570,CUST03735,2022-01-20,Bag,15,0,0.0
SESS000571,CUST01968,2021-04-22,Phone,586,0,0.0
SESS000572,CUST04850,2022-10-08,Book,79,0,0.0
SESS000573,CUST00143,2023-09-14,Shoes,310,0,0.0
SESS000574,CUST03634,2023-04-27,Shoes,296,0,0.0
SESS000575,CUST02560,2021-07-21,Bag,252,0,0.0
SESS000576,CUST04158,2022-10-26,Laptop,42,1,1557.97
SESS000577,CUST02020,2021-11-24,Phone,18,1,1327.74
SESS000578,CUST02850,2023-04-29,Camera,73,0,0.0
SESS000579,CUST01193,2022-02-12,Book,279,1,541.45
SESS000580,CUST02314,2022-08-12,Phone,237,0,0.0
SESS000581,CUST02356,2021-09-22,Shoes,385,1,74.01
SESS000582,CUST02507,2022-03-19,Bag,151,0,0.0
SESS000583,CUST00334,2021-09-11,Unknown,453,1,311.88
SESS000584,CUST02563,2021-03-11,Phone,241,1,1453.65
SESS000585,CUST02721,2023-09-16,Camera,24,0,0.0
SESS000586,CUST02439,2022-06-19,Laptop,31,1,108.59
SESS000587,CUST01796,2021-12-08,Camera,94,0,0.0
SESS000588,CUST00254,2021-08-01,Shoes,144,1,422.35
SESS000589,CUST03658,2023-02-24,Phone,1013,0,0.0
SESS000590,CUST01424,2022-09-02,Phone,715,1,279.44
SESS000591,CUST03238,2023-09-13,Phone,254,0,0.0
SESS000592,CUST03332,2021-05-03,Phone,67,0,0.0
SESS000593,CUST01028,2022-06-21,Phone,1190,0,0.0
SESS000594,CUST02167,2023-05-30,Book,231,0,0.0
SESS000595,CUST03995,2022-07-04,Phone,267,0,0.0
SESS000596,CUST00470,2023-02-10,Book,205,0,0.0
SESS000597,CUST01094,2021-07-14,Camera,223,0,0.0
SESS000598,CUST04790,2021-09-27,Phone,384,0,0.0
SESS000599,CUST02913,2022-05-05,Bag,59,0,0.0
SESS000600,CUST00181,2023-02-17,Shoes,206,0,0.0
SESS000601,CUST04068,2021-03-07,Book,48,0,0.0
SESS000602,CUST03077,2021-07-18,Phone,61,0,0.0
SESS000603,CUST01221,2021-05-22,Book,182,1,1158.85
SESS000604,CUST04143,2021-08-29,Shoes,77,0,0.0
SESS000605,CUST03624,2021-07-28,Bag,927,0,0.0
SESS000606,CUST04730,2021-05-06,Bag,41,1,826.27
SESS000607,CUST01564,2021-09-23,Laptop,1216,0,0.0
SESS000608,CUST04685,2021-12-21,Bag,855,0,0.0
SESS000609,CUST03633,2023-03-28,Book,509,1,1911.1
SESS000610,CUST02358,2023-09-14,Phone,256,0,0.0
SESS000611,CUST01563,2023-08-16,Shoes,191,0,0.0
SESS000612,CUST04936,2021-06-25,Phone,390,0,0.0
SESS000613,CUST01414,2022-01-22,Phone,35,1,905.42
SESS000614,CUST02507,2021-02-16,Phone,246,0,0.0
SESS000615,CUST04829,2022-07-26,Book,683,0,0.0
SESS000616,CUST01018,2023-03-04,Shoes,276,0,0.0
SESS000617,CUST03655,2022-10-09,Headphones,113,0,0.0
SESS000618,CUST00758,2023-04-25,Camera,153,1,9.12
SESS000619,CUST03780,2022-09-25,Headphones,370,0,0.0
SESS000620,CUST00621,2021-06-16,Shoes,15,1,1819.0
SESS000621,CUST01889,2022-07-09,Shoes,297,1,389.26
SESS000622,CUST03585,2022-07-12,Phone,116,0,0.0
SESS000623,CUST00182,2021-08-05,Laptop,152,1,717.78
SESS000624,CUST02729,2021-10-26,Headphones,98,0,0.0
SESS000625,CUST02296,2023-03-08,Headphones,664,0,0.0
SESS000626,CUST02668,2021-12-05,Book,514,0,0.0
SESS000627,CUST01800,2021-04-13,Phone,572,0,0.0
SESS000628,CUST01500,2021-03-27,Book,158,0,0.0
SESS000629,CUST00985,2022-12-07,Book,41,0,0.0
SESS000630,CUST03554,2022-12-27,Laptop,316,0,0.0
SESS000631,CUST02365,2023-05-17,,333,0,0.0
SESS000632,CUST03306,2021-08-14,Laptop,162,0,0.0
SESS000633,CUST02216,2022-05-16,Book,21,1,1016.07
SESS000634,CUST02791,2022-12-10,Shoes,75,0,0.0
SESS000635,CUST00126,2022-10-29,Book,4,0,0.0
SESS000636,CUST02621,2023-04-30,Headphones,377,0,0.0
SESS000637,CUST04216,2022-01-03,Laptop,658,0,0.0
SESS000638,CUST01452,2021-01-03,Phone,640,0,0.0
SESS000639,CUST01009,2023-04-04,Camera,82,0,0.0
SESS000640,CUST01214,2023-05-29,Laptop,69,0,0.0
SESS000641,CUST03705,2021-11-16,Laptop,186,0,0.0
SESS000642,CUST03131,2023-02-28,Phone,68,1,1422.24
SESS000643,CUST00697,2021-01-24,Headphones,40,0,0.0
SESS000644,CUST02271,2022-04-19,Laptop,57,1,453.13
SESS000645,CUST01516,2022-10-22,Shoes,164,1,294.77
SESS000646,CUST01035,2023-03-31,Laptop,182,0,0.0
SESS000647,CUST02841,2022-06-09,Headphones,326,1,586.99
SESS000648,CUST01536,2023-08-24,Phone,1005,0,0.0
SESS000649,CUST00814,2021-08-06,Headphones,726,0,0.0
SESS000650,CUST00310,2022-05-11,Phone,132,0,0.0
SESS000651,CUST01012,2022-11-14,Shoes,58,0,0.0
SESS000652,CUST01019,2023-05-12,Camera,991,0,0.0
SESS000653,CUST03412,2022-08-13,Shoes,322,0,0.0
SESS000654,CUST03719,2023-01-21,Laptop,268,1,973.79
SESS000655,CUST04921,2023-01-27,Shoes,224,0,0.0
SESS000656,CUST03811,2023-07-22,Shoes,125,0,0.0
SESS000657,CUST02045,2021-04-12,Shoes,270,0,0.0
SESS000658,CUST01117,2021-01-30,Headphones,167,1,1281.05
SESS000659,CUST04724,2023-02-22,Laptop,220,0,0.0
SESS000660,CUST01157,2022-04-12,Shoes,219,0,0.0
SESS000661,CUST00989,2021-07-22,Phone,6,0,0.0
SESS000662,CUST02467,2022-12-25,Shoes,123,0,0.0
SESS000663,CUST01829,2021-06-02,Phone,51,0,0.0
SESS000664,CUST02078,2022-11-09,Phone,631,1,1555.89
SESS000665,CUST02346,2021-02-12,Bag,253,0,0.0
SESS000666,CUST01085,2022-02-18,Phone,165,0,0.0
SESS000667,CUST02506,2022-07-06,Phone,321,0,0.0
SESS000668,CUST04045,2022-03-19,Bag,66,0,0.0
SESS000669,CUST02352,2021-05-31,Book,102,0,0.0
SESS000670,CUST03006,2021-02-13,Book,93,0,0.0
SESS000671,CUST04436,2022-08-16,Book,277,0,0.0
SESS000672,CUST02496,2021-09-14,Laptop,212,0,0.0
SESS000673,CUST00077,2022-05-05,Headphones,221,1,554.1
SESS000674,CUST02563,2023-09-01,,1022,0,0.0
SESS000675,CUST01573,2021-04-13,Headphones,55,0,0.0
SESS000676,CUST04188,2023-06-12,Phone,74,0,0.0
SESS000677,CUST04562,2023-04-30,Bag,258,0,0.0
SESS000678,CUST03671,2022-07-07,Shoes,214,0,0.0
SESS000679,CUST03112,2023-04-10,Shoes,181,1,1609.16
SESS000680,CUST02738,2022-12-01,Headphones,176,0,0.0
SESS000681,CUST01353,2021-07-27,Laptop,292,0,0.0
SESS000682,CUST00947,2022-01-29,Laptop,466,0,0.0
SESS000683,CUST04650,2021-04-18,Shoes,143,1,1234.19
SESS000684,CUST03869,2021-11-25,Camera,210,0,0.0
SESS000685,CUST03138,2021-11-30,Laptop,395,0,0.0
SESS000686,CUST03487,2022-05-23,Shoes,166,0,0.0
SESS000687,CUST04188,2022-12-07,Shoes,78,1,1457.03
SESS000688,CUST01003,2022-07-23,Laptop,55,0,0.0
SESS000689,CUST04464,2022-09-25,Phone,21,0,0.0
SESS000690,CUST00820,2023-03-21,Laptop,361,0,0.0
SESS000691,CUST00423,2023-08-08,Headphones,96,0,0.0
SESS000692,CUST00572,2022-08-20,Shoes,229,1,1943.2
SESS000693,CUST02910,2022-03-02,Bag,308,0,0.0
SESS000694,CUST04531,2022-08-01,Bag,381,1,1719.48
SESS000695,CUST01424,2022-08-05,Shoes,12,0,0.0
SESS000696,CUST01634,2023-06-26,Laptop,95,0,0.0
SESS000697,CUST01754,2021-08-21,Phone,99,1,535.08
SESS000698,CUST00468,2022-03-27,Shoes,186,0,0.0
SESS000699,CUST04888,2023-01-25,Unknown,195,0,0.0
SESS000700,CUST02923,2021-09-24,Camera,77,0,0.0
SESS000701,CUST02304,2022-05-31,Shoes,58,0,0.0
SESS000702,CUST01707,2022-08-14,Shoes,544,1,1414.28
SESS000703,CUST00073,2022-12-31,Laptop,206,1,721.41
SESS000704,CUST00147,2022-01-14,Phone,48,0,0.0
SESS000705,CUST00317,2023-01-18,Bag,189,1,1656.21
SESS000706,CUST00606,2022-04-29,Book,504,0,0.0
SESS000707,CUST00575,2021-03-20,Book,115,0,0.0
SESS000708,CUST01178,2022-11-20,Headphones,58,1,1457.58
SESS000709,CUST03327,2021-08-30,Camera,430,1,232.61
SESS000710,CUST03423,2022-02-10,Phone,8,0,0.0
SESS000711,CUST02595,2022-11-08,Phone,252,0,0.0
SESS000712,CUST02883,2023-06-25,Laptop,373,1,1526.43
SESS000713,CUST00312,2021-10-03,Headphones,185,1,684.06
SESS000714,CUST02856,2023-05-14,Book,7,0,0.0
SESS000715,CUST00765,2023-04-21,Phone,546,0,0.0
SESS000716,CUST02996,2021-06-27,Book,365,1,1084.52
SESS000717,CUST03201,2022-11-02,Headphones,11,1,1722.62
SESS000718,CUST00436,2023-03-23,Shoes,175,1,1169.54
SESS000719,CUST03352,2023-09-27,Bag,117,0,0.0
SESS000720,CUST04454,2022-06-27,Headphones,867,0,0.0
SESS000721,CUST02978,2023-09-15,,189,0,0.0
SESS000722,CUST02931,2021-11-27,Phone,39,0,0.0
SESS000723,CUST02300,2022-04-29,Laptop,0,1,1702.5
SESS000724,CUST00135,2022-07-07,Headphones,235,0,0.0
SESS000725,CUST03915,2022-05-31,Laptop,99,0,0.0
SESS000726,CUST04619,2023-06-01,Book,111,0,0.0
SESS000727,CUST00804,2021-09-27,Camera,555,0,0.0
SESS000728,CUST02708,2021-06-23,Headphones,96,1,263.55
SESS000729,CUST02367,2023-04-02,Phone,233,0,0.0
SESS000730,CUST04176,2022-04-22,Phone,201,0,0.0
SESS000731,CUST03263,2021-04-02,Laptop,112,0,0.0
SESS000732,CUST01477,2022-05-25,Laptop,265,0,0.0
SESS000733,CUST03416,2023-06-15,Shoes,311,0,0.0
SESS000734,CUST02462,2022-08-24,Bag,93,0,0.0
SESS000735,CUST03943,2022-08-22,Shoes,79,1,40.7
SESS000736,CUST02041,2022-06-29,Shoes,108,0,0.0
SESS000737,CUST04464,2022-02-18,Headphones,104,1,1768.04
SESS000738,CUST01007,2021-05-17,Shoes,82,1,1101.53
SESS000739,CUST00993,2022-11-09,Book,1081,0,0.0
SESS000740,CUST04692,2021-03-30,Bag,131,0,0.0
SESS000741,CUST01897,2022-08-17,Headphones,1,0,0.0
SESS000742,CUST03066,2021-02-12,Bag,345,0,0.0
SESS000743,CUST02749,2022-10-09,Laptop,80,0,0.0
SESS000744,CUST02662,2021-12-10,Headphones,154,1,1874.4
SESS000745,CUST02979,2021-10-23,Bag,372,0,0.0
SESS000746,CUST01824,2021-12-07,Bag,196,0,0.0
SESS000747,CUST03408,2022-09-23,Bag,374,1,1950.15
SESS000748,CUST04507,2021-11-14,,827,0,0.0
SESS000749,CUST04483,2022-11-26,Shoes,13,0,0.0
SESS000750,CUST01749,2021-02-04,Laptop,27,0,0.0
SESS000751,CUST02662,2021-06-20,Shoes,141,1,695.62
SESS000752,CUST00019,2022-06-07,Laptop,43,0,0.0
SESS000753,CUST03359,2022-01-21,Book,265,0,0.0
SESS000754,CUST00276,2021-12-01,Phone,1041,1,932.41
SESS000755,CUST04079,2021-03-20,,375,0,0.0
SESS000756,CUST04755,2021-05-13,Phone,379,0,0.0
SESS000757,CUST02946,2022-01-07,Shoes,94,1,1951.4
SESS000758,CUST04648,2021-06-17,Laptop,265,0,0.0
SESS000759,CUST04775,2023-09-03,Shoes,295,1,1508.97
SESS000760,CUST04699,2021-08-24,Shoes,700,0,0.0
SESS000761,CUST00365,2023-03-25,Headphones,344,1,1653.67
SESS000762,CUST01974,2022-06-17,Laptop,354,0,0.0
SESS000763,CUST00795,2022-05-08,Phone,36,0,0.0
SESS000764,CUST00590,2022-10-11,Phone,333,1,442.38
SESS000765,CUST04295,2021-11-23,Bag,626,1,1690.16
SESS000766,CUST04314,2021-06-04,Phone,96,0,0.0
SESS000767,CUST00741,2023-02-24,Shoes,17,0,0.0
SESS000768,CUST04746,2021-03-07,Shoes,110,1,1708.34
SESS000769,CUST02195,2023-01-14,Book,101,1,1463.89
SESS000770,CUST00670,2022-06-22,Book,33,0,0.0
SESS000771,CUST01438,2021-12-31,Camera,142,0,0.0
SESS000772,CUST04761,2021-07-19,Book,524,1,1944.61
SESS000773,CUST00856,2022-05-27,Book,660,1,307.68
SESS000774,CUST02378,2022-05-27,Camera,534,1,1198.67
SESS000775,CUST04991,2022-05-13,Book,856,0,0.0
SESS000776,CUST04034,2022-11-16,Phone,790,0,0.0
SESS000777,CUST01894,2022-11-26,Book,60,0,0.0
SESS000778,CUST01187,2021-02-09,Headphones,13,1,1620.83
SESS000779,CUST01843,2021-09-29,Bag,50,0,0.0
SESS000780,CUST00327,2022-12-25,Phone,177,0,0.0
SESS000781,CUST03227,2021-08-12,Laptop,570,0,0.0
SESS000782,CUST02401,2021-06-09,Phone,218,0,0.0
SESS000783,CUST04279,2021-02-04,Book,690,1,607.78
SESS000784,CUST04551,2023-04-12,Phone,21,0,0.0
SESS000785,CUST04102,2023-08-18,Shoes,820,1,1247.72
SESS000786,CUST04016,2022-02-03,,642,0,0.0
SESS000787,CUST04307,2022-03-02,Shoes,339,0,0.0
SESS000788,CUST00051,2021-05-01,Book,70,0,0.0
SESS000789,CUST01469,2022-03-10,Book,839,0,0.0
SESS000790,CUST01010,2022-02-20,Book,73,0,0.0
SESS000791,CUST04473,2021-10-13,Phone,869,0,0.0
SESS000792,CUST03558,2023-09-06,Phone,821,0,0.0
SESS000793,CUST01075,2022-02-12,Book,499,0,0.0
SESS000794,CUST00154,2023-08-20,Bag,656,0,0.0
SESS000795,CUST00582,2022-02-09,Bag,234,0,0.0
SESS000796,CUST00788,2021-06-19,Bag,374,0,0.0
SESS000797,CUST04887,2022-05-23,Laptop,6,0,0.0
SESS000798,CUST03382,2021-12-02,Phone,5,1,321.68
SESS000799,CUST02268,2022-05-03,Headphones,814,1,574.04
SESS000800,CUST04259,2021-08-19,Laptop,97,0,0.0
SESS000801,CUST00971,2021-04-10,Bag,516,0,0.0
SESS000802,CUST00648,2023-08-12,Laptop,153,1,1356.59
SESS000803,CUST00946,2023-01-15,Laptop,505,0,0.0
SESS000804,CUST04785,2021-01-02,Book,40,0,0.0
SESS000805,CUST01496,2022-05-24,Camera,55,0,0.0
SESS000806,CUST02048,2022-06-12,Phone,313,0,0.0
SESS000807,CUST01173,2023-01-03,Book,0,0,0.0
SESS000808,CUST04219,2021-09-20,Laptop,131,0,0.0
SESS000809,CUST04900,2022-11-26,Shoes,26,1,1390.53
SESS000810,CUST02887,2022-02-03,Shoes,91,0,0.0
SESS000811,CUST04159,2021-01-23,Shoes,533,0,0.0
SESS000812,CUST00733,2021-09-04,Phone,802,0,0.0
SESS000813,CUST03088,2023-08-23,Bag,170,0,0.0
SESS000814,CUST03462,2021-09-14,Headphones,515,0,0.0
SESS000815,CUST01658,2022-09-20,Camera,4,0,0.0
SESS000816,CUST00479,2021-03-10,Laptop,443,0,0.0
SESS000817,CUST01138,2022-10-15,Camera,1031,0,0.0
SESS000818,CUST03954,2023-07-11,Book,340,0,0.0
SESS000819,CUST00977,2022-07-18,Phone,424,0,0.0
SESS000820,CUST00237,2022-02-01,Phone,507,0,0.0
SESS000821,CUST02524,2022-08-31,Laptop,135,1,1045.29
SESS000822,CUST04044,2022-07-21,Shoes,31,0,0.0
SESS000823,CUST00598,2021-10-12,Bag,168,0,0.0
SESS000824,CUST01703,2021-05-26,Bag,11,0,0.0
SESS000825,CUST02177,2022-01-21,Shoes,339,1,509.01
SESS000826,CUST02558,2021-10-10,Headphones,603,1,1284.37
SESS000827,CUST00165,2022-07-16,Headphones,616,1,558.44
SESS000828,CUST02325,2021-10-25,Shoes,578,0,0.0
SESS000829,CUST03040,2022-12-08,Bag,134,0,0.0
SESS000830,CUST00570,2022-05-16,Phone,281,1,59.75
SESS000831,CUST03329,2021-08-10,Bag,146,0,0.0
SESS000832,CUST00141,2021-05-18,Laptop,6,0,0.0
SESS000833,CUST00686,2022-06-05,Bag,128,0,0.0
SESS000834,CUST00687,2022-05-30,Bag,759,0,0.0
SESS000835,CUST03281,2021-12-08,,206,0,0.0
SESS000836,CUST02764,2021-02-07,Shoes,361,1,1226.42
SESS000837,CUST03591,2022-04-04,Shoes,505,0,0.0
SESS000838,CUST02039,2021-03-11,Shoes,21,0,0.0
SESS000839,CUST01075,2022-08-04,Phone,134,0,0.0
SESS000840,CUST02226,2022-11-01,Laptop,1193,0,0.0
SESS000841,CUST01342,2023-02-21,Bag,6,1,131.48
SESS000842,CUST01690,2021-01-02,Laptop,1334,0,0.0
SESS000843,CUST03011,2023-05-15,Shoes,464,0,0.0
SESS000844,CUST00364,2022-09-05,Laptop,35,0,0.0
SESS000845,CUST01068,2021-05-16,Camera,226,1,734.92
SESS000846,CUST02641,2023-04-22,Headphones,848,1,1434.78
SESS000847,CUST03750,2021-08-01,Phone,471,1,1701.37
SESS000848,CUST02031,2023-06-13,Phone,458,0,0.0
SESS000849,CUST00618,2021-03-24,Phone,400,0,0.0
SESS000850,CUST04455,2021-12-21,Shoes,12,0,0.0
SESS000851,CUST03147,2023-02-25,Bag,275,1,717.1
SESS000852,CUST01983,2023-08-25,Laptop,108,0,0.0
SESS000853,CUST00194,2021-05-21,Headphones,64,0,0.0
SESS000854,CUST04459,2023-03-25,Laptop,141,1,863.94
SESS000855,CUST01120,2023-08-08,Camera,465,1,138.72
SESS000856,CUST04203,2022-10-14,Shoes,40,1,89.36
SESS000857,CUST00527,2023-03-19,Camera,115,1,352.69
SESS000858,CUST01953,2022-08-23,Bag,130,1,477.48
SESS000859,CUST04880,2023-09-05,Shoes,40,0,0.0
SESS000860,CUST01783,2023-07-23,Book,43,0,0.0
SESS000861,CUST02674,2022-01-31,Laptop,73,0,0.0
SESS000862,CUST02398,2023-04-15,Bag,298,0,0.0
SESS000863,CUST03725,2023-03-04,Phone,164,0,0.0
SESS000864,CUST02590,2023-07-20,Book,1931,1,591.36
SESS000865,CUST03527,2023-07-01,Book,51,0,0.0
SESS000866,CUST03850,2021-08-29,Bag,22,0,0.0
SESS000867,CUST01635,2022-09-16,Phone,1011,0,0.0
SESS000868,CUST03010,2021-10-28,Shoes,345,0,0.0
SESS000869,CUST00094,2021-05-21,Bag,51,0,0.0
SESS000870,CUST03795,2021-06-01,Shoes,477,0,0.0
SESS000871,CUST03367,2022-12-17,Book,152,0,0.0
SESS000872,CUST02947,2023-02-09,Shoes,382,0,0.0
SESS000873,CUST00089,2023-09-13,Shoes,148,0,0.0
SESS000874,CUST02551,2023-05-28,Phone,311,0,0.0
SESS000875,CUST02815,2023-06-25,Headphones,358,0,0.0
SESS000876,CUST01446,2023-02-26,Book,13,0,0.0
SESS000877,CUST04622,2021-08-02,Shoes,63,0,0.0
SESS000878,CUST01831,2023-03-03,Camera,264,0,0.0
SESS000879,CUST02742,2022-04-19,Unknown,13,1,998.87
SESS000880,CUST00555,2021-07-08,Phone,99,1,1922.32
SESS000881,CUST03765,2021-05-13,Shoes,625,0,0.0
SESS000882,CUST02435,2021-03-21,Shoes,445,0,0.0
SESS000883,CUST00681,2021-04-11,Book,461,0,0.0
SESS000884,CUST01632,2023-07-19,Book,9,0,0.0
SESS000885,CUST00203,2021-12-24,Unknown,179,0,0.0
SESS000886,CUST04543,2023-09-15,Bag,567,1,1615.01
