customer_id,age,gender,location,signup_date
CUST02662,50,Male,India,2020-09-02
CUST02663,33,Female,India,2020-08-26
CUST02664,29,Female,US,2023-11-15
CUST02665,55,Male,India,2021-06-03
CUST02666,69,Female,US,2020-10-03
CUST02667,51,Male,Germany,2022-10-02
CUST02668,31,Male,UK,2020-07-20
CUST02669,53,Male,Germany,2020-08-01
CUST02670,50,Female,US,2021-08-28
CUST02671,40,Female,Ghana,2021-04-22
CUST02672,67,Female,Germany,2021-05-22
CUST02673,62,Male,US,2023-01-03
CUST02674,19,Female,Germany,2021-10-30
CUST02675,58,Female,India,2021-10-26
CUST02676,38,Male,India,2020-05-21
CUST02677,19,Male,UK,2020-11-17
CUST02678,44,Male,Ghana,2021-04-05
CUST02679,26,Female,India,2021-12-07
CUST02680,18,Female,Ghana,2021-10-31
CUST02681,28,Female,India,2023-03-15
CUST02682,20,Male,Ghana,2020-02-23
CUST02683,69,Female,US,2023-10-11
CUST02684,40,Male,US,2020-10-03
CUST02685,43,Male,US,2021-02-03
CUST02686,21,Female,UK,2021-10-29
CUST02687,35,Male,Germany,2021-05-30
CUST02688,23,Female,Germany,2023-08-27
CUST02689,52,Male,US,2023-07-18
CUST02690,39,Female,,2021-07-29
CUST02691,60,Male,India,2024-01-12
CUST02692,32,Female,Brazil,2020-04-21
CUST02693,39,Male,Germany,2020-08-26
CUST02694,54,Male,Germany,2023-03-13
CUST02695,69,Female,US,2023-10-29
CUST02696,59,Male,US,2022-11-09
CUST02697,29,Female,US,2023-08-05
CUST02698,64,,Germany,2020-07-15
CUST02699,66,Male,UK,2021-01-16
CUST02700,59,Male,Germany,2020-06-12
CUST02701,55,Female,UK,2021-08-28
CUST02702,35,Other,Germany,2023-06-26
CUST02703,62,Female,US,2022-12-27
CUST02704,52,Female,US,2022-05-04
CUST02705,47,Female,UK,2022-11-10
CUST02706,41,Male,Ghana,2022-04-10
CUST02707,59,Other,UK,2021-08-19
CUST02708,47,Other,Germany,2023-11-14
CUST02709,31,Male,US,2021-06-19
CUST02710,23,Male,UK,2020-04-20
CUST02711,20,Male,Germany,2022-08-06
CUST02712,33,Male,US,2022-05-12
CUST02713,24,Female,Brazil,2021-08-17
CUST02714,69,Male,,2022-10-18
CUST02715,31,Male,US,2021-04-04
CUST02716,26,Male,UK,2023-01-06
CUST02717,32,,UK,2021-03-09
CUST02718,38,Female,Germany,2023-11-04
CUST02719,52,Male,India,2024-01-03
CUST02720,19,Male,India,2022-06-06
CUST02721,44,,Germany,2022-02-21
CUST02722,19,Female,US,2023-09-24
CUST02723,52,Male,Germany,2022-09-14
CUST02724,35,Male,Germany,2023-12-18
CUST02725,31,Male,India,2020-06-17
CUST02726,37,Male,Brazil,2021-12-09
CUST02727,35,Female,Germany,2022-08-22
CUST02728,27,Female,US,2023-07-09
CUST02729,42,Female,Ghana,2021-12-27
CUST02730,19,Female,Ghana,2020-08-16
CUST02731,42,Male,US,2023-03-30
CUST02732,50,Female,,2021-03-02
CUST02733,53,Female,US,2020-05-01
CUST02734,48,Male,India,2020-05-28
CUST02735,31,Male,India,2022-05-01
CUST02736,18,Female,US,2021-12-05
CUST02737,63,Male,Brazil,2020-04-20
CUST02738,33,Male,Brazil,2023-05-29
CUST02739,63,Female,India,2020-03-04
CUST02740,69,,US,2021-09-29
CUST02741,20,Male,US,2023-10-09
CUST02742,52,Female,UK,2024-02-06
CUST02743,58,Male,UK,2022-06-27
CUST02744,23,Female,India,2020-01-13
CUST02745,42,Female,,2022-07-22
CUST02746,30,Female,India,2023-03-22
CUST02747,51,Male,Brazil,2020-08-26
CUST02748,25,Female,India,2023-04-28
CUST02749,38,Female,Ghana,2021-10-24
CUST02750,51,Male,Brazil,2023-01-14
CUST02751,21,Male,Ghana,2022-11-10
CUST02752,42,Male,Brazil,2021-11-24
CUST02753,32,Male,UK,2023-09-04
CUST02754,21,Female,US,2023-03-27
CUST02755,62,Male,Brazil,2022-08-28
CUST02756,29,Male,India,2022-08-21
CUST02757,49,Female,Brazil,2020-03-16
CUST02758,49,Male,Brazil,2020-11-24
CUST02759,45,Female,US,2023-12-10
CUST02760,30,Male,India,2023-05-11
CUST02761,48,Female,UK,2023-06-06
CUST02762,31,Female,India,2020-05-31
CUST02763,37,Female,Germany,2020-03-12
CUST02764,35,Male,UK,2020-08-12
CUST02765,46,Female,India,2021-04-17
CUST02766,23,Male,Germany,2020-12-25
CUST02767,49,Male,US,2021-06-23
CUST02768,46,Male,Germany,2022-03-21
CUST02769,60,Female,India,2021-08-31
CUST02770,19,Male,Brazil,2022-12-05
CUST02771,40,Female,UK,2020-01-01
CUST02772,36,Male,US,2021-11-08
CUST02773,48,Male,India,2023-06-22
CUST02774,68,Female,US,2023-05-27
CUST02775,22,Male,,2020-10-17
CUST02776,36,Female,US,2024-01-21
CUST02777,51,Male,Germany,2020-07-22
CUST02778,27,Female,India,2023-05-10
CUST02779,42,Female,UK,2021-07-19
CUST02780,19,Male,US,2021-04-26
CUST02781,28,Male,India,2021-05-25
CUST02782,67,Female,India,2022-07-12
CUST02783,48,Female,UK,2020-10-04
CUST02784,32,Male,Brazil,2022-10-01
CUST02785,26,Male,UK,2020-01-16
CUST02786,40,Female,Ghana,2020-12-21
CUST02787,36,Female,India,2020-12-21
CUST02788,26,Male,US,2022-04-09
CUST02789,52,Female,Brazil,2021-08-21
CUST02790,38,Male,UK,2023-01-06
CUST02791,26,Female,US,2022-07-16
CUST02792,45,Male,UK,2022-12-26
CUST02793,63,,India,2022-05-08
CUST02794,68,Female,India,2020-08-01
CUST02795,24,Female,India,2021-03-24
CUST02796,33,Female,US,2022-08-22
CUST02797,33,Female,UK,2023-12-27
CUST02798,50,Female,Germany,2023-02-12
CUST02799,21,Male,US,2022-02-25
CUST02800,21,Female,Brazil,2023-12-14
CUST02801,56,Female,US,2021-05-13
CUST02802,57,Female,Germany,2021-12-10
CUST02803,34,Male,UK,2021-01-14
CUST02804,54,Male,India,2023-03-12
CUST02805,56,Male,US,2022-01-09
CUST02806,69,Female,US,2021-09-23
CUST02807,46,Male,US,2022-11-13
CUST02808,69,Female,US,2021-06-22
CUST02809,53,Female,UK,2022-08-02
CUST02810,55,Female,India,2023-01-03
CUST02811,56,Female,India,2022-01-22
CUST02812,67,Male,Germany,2021-06-18
CUST02813,54,Male,India,2021-11-03
CUST02814,69,Male,India,2022-11-30
CUST02815,52,Female,Ghana,2021-07-21
CUST02816,24,Male,Ghana,2023-12-07
CUST02817,44,Female,Ghana,2021-02-18
CUST02818,45,Male,Germany,2021-03-24
CUST02819,39,Male,US,2021-09-01
CUST02820,31,Male,US,2021-10-19
CUST02821,24,Female,India,2021-03-11
CUST02822,54,Female,US,2021-12-05
CUST02823,39,Male,Brazil,2020-08-26
CUST02824,22,Female,Brazil,2022-12-01
CUST02825,19,Male,US,2022-01-03
CUST02826,44,,US,2022-03-10
CUST02827,38,Female,Ghana,2020-01-10
CUST02828,55,Male,India,2022-01-16
CUST02829,32,Female,UK,2023-07-12
CUST02830,38,Male,Germany,2024-01-08
CUST02831,27,Other,India,2020-05-18
CUST02832,40,Male,UK,2021-12-31
CUST02833,56,Female,US,2020-07-14
CUST02834,22,Male,Germany,2023-01-02
CUST02835,18,Female,US,2023-06-02
CUST02836,30,Female,Germany,2023-01-30
CUST02837,38,Female,Ghana,2020-09-20
CUST02838,43,Female,India,2022-08-02
CUST02839,67,Female,Brazil,2022-07-08
CUST02840,62,Male,Brazil,2020-06-09
CUST02841,38,Male,UK,2023-06-10
CUST02842,35,Male,US,2021-05-05
CUST02843,54,,Germany,2022-02-08
CUST02844,62,Male,Ghana,2020-11-06
CUST02845,49,Female,US,2020-08-14
CUST02846,53,Female,Brazil,2020-09-29
CUST02847,34,Male,US,2022-07-26
CUST02848,52,Male,US,2020-11-12
CUST02849,66,Male,US,2023-01-14
CUST02850,28,Male,India,2020-10-17
CUST02851,38,Male,India,2024-02-01
CUST02852,69,Male,UK,2021-12-29
CUST02853,43,Female,UK,2023-11-28
CUST02854,21,Other,UK,2023-12-21
CUST02855,51,Male,India,2021-01-09
CUST02856,69,Male,US,2021-07-20
CUST02857,65,Male,Brazil,2022-05-17
CUST02858,35,Female,US,2022-01-24
CUST02859,57,Female,,2020-09-08
CUST02860,52,Male,US,2020-11-02
CUST02861,58,Male,Germany,2023-12-24
CUST02862,46,Female,US,2021-11-05
CUST02863,69,Female,US,2022-05-17
CUST02864,46,Male,Brazil,2020-09-20
CUST02865,55,Female,Brazil,2020-03-08
CUST02866,59,Male,Ghana,2023-02-04
CUST02867,38,Male,Germany,2023-11-24
CUST02868,59,Female,India,2023-05-07
CUST02869,30,Female,Brazil,2023-04-30
CUST02870,66,Male,UK,2021-05-28
CUST02871,58,Female,India,2022-02-07
CUST02872,34,Male,Ghana,2021-03-17
CUST02873,26,Female,UK,2020-01-01
CUST02874,58,Female,Brazil,2020-12-23
CUST02875,18,Female,US,2023-02-12
CUST02876,19,Female,US,2022-06-21
CUST02877,65,Male,India,2023-05-05
CUST02878,46,Female,India,2020-09-30
CUST02879,50,Female,US,2022-05-05
CUST02880,27,Female,UK,2022-10-14
CUST02881,67,Male,Brazil,2023-03-29
CUST02882,57,Female,US,2020-06-21
CUST02883,38,Female,India,2024-01-21
CUST02884,45,Male,Germany,2021-08-07
CUST02885,28,Female,Ghana,2023-12-27
CUST02886,51,Male,Brazil,2022-07-17
CUST02887,25,Male,Germany,2021-04-25
CUST02888,39,Female,Ghana,2021-03-30
CUST02889,25,Female,India,2020-07-14
CUST02890,66,Female,India,2022-03-06
CUST02891,32,Male,India,2021-08-21
CUST02892,34,Other,Brazil,2023-08-25
CUST02893,40,Male,UK,2021-07-09
CUST02894,41,Male,UK,2022-04-27
CUST02895,62,Male,US,2021-03-14
CUST02896,36,Female,US,2021-10-11
CUST02897,22,Female,US,2020-12-24
CUST02898,49,Female,Brazil,2022-11-25
CUST02899,61,Female,India,2022-11-23
CUST02900,18,Male,India,2023-01-16
CUST02901,40,Female,India,2021-10-19
CUST02902,54,Male,Germany,2020-01-16
CUST02903,25,Female,Ghana,2022-01-14
CUST02904,30,Male,Brazil,2021-02-24
CUST02905,25,Female,UK,2021-07-06
CUST02906,40,Female,Brazil,2022-02-05
CUST02907,60,Female,India,2022-03-03
CUST02908,18,Female,UK,2023-02-23
CUST02909,62,Male,India,2022-10-28
CUST02910,68,Female,India,2024-02-04
CUST02911,41,Male,US,2024-01-31
CUST02912,52,Female,India,2022-05-29
CUST02913,41,Female,UK,2022-05-01
CUST02914,34,Male,US,2021-05-24
CUST02915,22,Other,Brazil,2023-11-26
CUST02916,37,Female,India,2023-04-14
CUST02917,38,Male,Brazil,2022-08-23
CUST02918,57,Female,India,2022-07-02
CUST02919,48,Male,UK,2023-10-22
CUST02920,63,Female,India,2020-01-18
CUST02921,53,Female,India,2020-02-25
CUST02922,28,Other,,2022-07-07
CUST02923,69,Female,UK,2022-11-24
CUST02924,32,Male,Brazil,2022-06-20
CUST02925,36,Female,Brazil,2021-09-21
CUST02926,24,Male,India,2022-03-04
CUST02927,68,Female,Brazil,2020-12-12
CUST02928,45,Female,UK,2022-11-21
CUST02929,68,Male,,2022-06-26
CUST02930,60,Male,Germany,2022-10-20
CUST02931,22,Female,US,2023-03-02
CUST02932,22,Female,Brazil,2021-07-29
CUST02933,47,Male,Ghana,2020-07-17
CUST02934,49,Male,Ghana,2023-07-03
CUST02935,25,Male,India,2023-09-27
CUST02936,27,Female,US,2023-06-08
CUST02937,55,Male,Ghana,2020-10-27
CUST02938,64,Female,Germany,2022-10-13
CUST02939,49,Male,US,2020-01-26
CUST02940,65,Female,UK,2024-02-06
CUST02941,45,Male,US,2023-11-11
CUST02942,34,Female,Ghana,2023-08-01
CUST02943,48,Male,Germany,2021-03-25
CUST02944,25,Female,Germany,2020-11-15
CUST02945,57,Male,Brazil,2020-06-04
CUST02946,42,Female,India,2021-04-15
CUST02947,26,Female,UK,2021-02-23
CUST02948,19,Male,Brazil,2023-02-10
CUST02949,32,Female,Germany,2021-10-12
CUST02950,67,Female,India,2023-12-16
CUST02951,20,Male,India,2022-06-04
CUST02952,66,Male,Brazil,2022-07-18
CUST02953,53,Male,Germany,2022-04-14
CUST02954,21,Female,UK,2022-05-25
CUST02955,31,Female,Germany,2022-07-30
CUST02956,58,Male,US,2022-09-20
CUST02957,58,Female,UK,2023-08-01
CUST02958,42,Female,Ghana,2021-07-25
CUST02959,67,Female,US,2020-02-23
CUST02960,27,Female,US,2021-08-27
CUST02961,38,Female,US,2020-11-20
CUST02962,53,Female,India,2022-08-27
CUST02963,29,Male,Germany,2024-01-21
CUST02964,44,Female,,2022-06-03
CUST02965,57,Female,UK,2020-09-21
CUST02966,19,Male,India,2021-01-16
CUST02967,30,Female,Brazil,2023-05-21
CUST02968,49,Female,US,2020-11-28
CUST02969,48,Female,Germany,2022-10-30
CUST02970,33,Male,Germany,2023-10-13
CUST02971,49,Male,US,2020-07-21
CUST02972,49,Female,Brazil,2020-02-27
CUST02973,51,Female,Germany,2023-05-31
CUST02974,28,Male,US,2023-10-24
CUST02975,27,Female,US,2023-12-12
CUST02976,32,Female,US,2021-06-30
CUST02977,34,Male,UK,2022-05-20
CUST02978,57,Male,India,2020-04-12
CUST02979,35,Male,India,2023-03-30
CUST02980,26,Female,UK,2023-05-08
CUST02981,42,Male,Brazil,2023-03-29
CUST02982,57,Male,UK,2022-05-14
CUST02983,31,Male,US,2023-03-05
CUST02984,42,Male,UK,2021-02-01
CUST02985,67,Male,India,2021-01-26
CUST02986,39,Male,Ghana,2020-04-15
CUST02987,69,Female,UK,2022-12-13
CUST02988,47,Female,US,2023-07-24
CUST02989,37,Male,Germany,2020-04-20
CUST02990,38,Male,,2020-08-11
CUST02991,61,Other,UK,2020-03-15
CUST02992,49,Male,UK,2021-05-20
CUST02993,68,Male,India,2022-11-03
CUST02994,63,Male,Germany,2022-02-08
CUST02995,66,Male,UK,2021-04-26
CUST02996,38,Female,Brazil,2023-04-27
CUST02997,52,Male,India,2020-12-29
CUST02998,49,Female,Ghana,2020-08-26
CUST02999,47,Male,India,2023-11-25
CUST03000,56,Male,,2022-04-25
CUST03001,66,Female,Germany,2022-09-11
CUST03002,29,Male,US,2023-08-20
CUST03003,58,Female,UK,2023-01-19
CUST03004,64,Male,Ghana,2021-01-26
CUST03005,35,Female,UK,2023-04-22
CUST03006,38,Male,Germany,2022-11-06
CUST03007,30,Female,Germany,2022-08-22
CUST03008,38,Male,Germany,2020-01-12
CUST03009,25,Female,,2023-04-04
CUST03010,63,Male,UK,2020-05-25
CUST03011,57,Female,Brazil,2023-07-29
CUST03012,63,Male,Germany,2020-06-17
CUST03013,24,Female,UK,2022-04-26
CUST03014,40,Male,Germany,2020-06-18
CUST03015,61,Male,US,2022-02-03
CUST03016,49,Female,Germany,2023-10-01
CUST03017,28,Male,India,2021-05-13
CUST03018,39,Male,UK,2024-01-23
CUST03019,39,Female,India,2023-08-13
CUST03020,60,Other,India,2023-03-11
CUST03021,42,Male,US,2022-06-15
CUST03022,39,Female,US,2022-12-12
CUST03023,45,Female,Ghana,2020-04-27
CUST03024,46,Male,India,2020-12-30
CUST03025,30,Female,Brazil,2020-05-15
CUST03026,35,Female,Brazil,2023-12-08
CUST03027,19,,India,2023-01-05
CUST03028,46,Male,Germany,2021-07-10
CUST03029,38,Female,Ghana,2020-01-18
CUST03030,32,Male,Germany,2021-02-06
CUST03031,69,Male,US,2020-07-23
CUST03032,44,Male,UK,2021-05-13
CUST03033,67,,India,2020-11-19
CUST03034,48,Female,US,2021-08-17
CUST03035,32,Female,Germany,2021-07-15
CUST03036,68,Female,Germany,2023-07-28
CUST03037,40,Male,UK,2023-04-04
CUST03038,41,Male,Ghana,2023-06-20
CUST03039,61,Male,Brazil,2021-04-23
CUST03040,30,Male,Germany,2020-06-12
CUST03041,39,Female,UK,2020-11-19
CUST03042,60,Female,UK,2021-07-04
CUST03043,54,Male,India,2022-04-10
CUST03044,50,Male,India,2021-10-01
CUST03045,20,Male,US,2021-09-25
CUST03046,36,Male,UK,2022-01-28
CUST03047,40,Female,Brazil,2020-07-26
CUST03048,46,Female,India,2020-11-10
CUST03049,47,Female,,2020-10-30
CUST03050,56,Male,Germany,2022-06-19
CUST03051,61,Male,Brazil,2020-08-26
CUST03052,64,Male,US,2022-03-14
CUST03053,42,Female,Germany,2023-06-01
CUST03054,54,Female,US,2023-01-16
CUST03055,64,Male,India,2023-12-23
CUST03056,25,Female,Ghana,2023-05-28
CUST03057,59,Female,UK,2020-10-01
CUST03058,33,Female,Brazil,2022-08-11
CUST03059,25,Female,Brazil,2022-12-25
CUST03060,18,Female,US,2023-12-17
CUST03061,61,Female,India,2020-09-11
CUST03062,22,Male,UK,2020-05-04
CUST03063,20,Male,Ghana,2023-03-15
CUST03064,18,Male,Germany,2021-09-06
CUST03065,21,Male,UK,2021-01-19
CUST03066,57,Female,Brazil,2021-03-22
CUST03067,52,Female,US,2021-01-21
CUST03068,49,Male,India,2021-01-17
CUST03069,59,Female,India,2023-07-24
CUST03070,51,Male,UK,2023-11-06
CUST03071,60,Male,UK,2020-05-03
CUST03072,42,Male,Germany,2023-07-14
CUST03073,27,Male,Germany,2023-02-08
CUST03074,38,Male,UK,2023-11-05
CUST03075,63,Female,India,2023-03-27
CUST03076,56,Male,US,2021-12-28
CUST03077,44,,US,2022-06-14
CUST03078,44,Male,Ghana,2023-02-15
CUST03079,19,Male,US,2020-11-23
CUST03080,58,Male,Germany,2021-11-24
CUST03081,65,Female,Germany,2022-12-27
CUST03082,30,Male,Brazil,2023-12-28
CUST03083,26,Female,India,2020-12-24
CUST03084,69,Female,Brazil,2022-09-29
CUST03085,53,Female,India,2022-03-07
CUST03086,39,Female,India,2021-03-18
CUST03087,59,Male,,2020-06-12
CUST03088,43,Male,India,2022-08-30
CUST03089,29,Male,US,2020-12-26
CUST03090,34,Female,Germany,2021-08-07
CUST03091,31,Male,Brazil,2023-02-16
CUST03092,31,Male,Germany,2022-05-02
CUST03093,51,Other,India,2022-10-07
CUST03094,37,Male,India,2023-05-03
CUST03095,28,Female,,2022-10-20
CUST03096,33,Female,US,2020-08-28
CUST03097,68,Male,India,2021-10-27
CUST03098,48,Male,UK,2021-07-18
CUST03099,23,Male,India,2023-03-11
CUST03100,36,Female,India,2022-04-11
CUST03101,54,Female,US,2022-09-02
CUST03102,21,Female,US,2020-01-31
CUST03103,64,Female,India,2020-08-10
CUST03104,21,Female,US,2020-09-22
CUST03105,37,Male,UK,2023-07-29
CUST03106,27,Male,Germany,2022-02-26
CUST03107,41,Female,UK,2021-01-15
CUST03108,52,Male,Ghana,2021-07-09
CUST03109,43,Male,Brazil,2020-03-02
CUST03110,54,Female,US,2021-12-13
CUST03111,55,Male,UK,2022-04-26
CUST03112,38,Female,India,2021-06-04
CUST03113,57,Female,Germany,2022-12-30
CUST03114,56,Male,Brazil,2021-08-24
CUST03115,38,Female,Brazil,2020-05-19
CUST03116,27,Male,Germany,2023-09-01
CUST03117,55,Male,US,2023-09-25
CUST03118,63,Male,US,2021-08-12
CUST03119,21,Male,UK,2021-06-11
CUST03120,62,Female,US,2021-06-24
CUST03121,37,Male,Germany,2023-12-10
CUST03122,34,Male,India,2024-01-30
CUST03123,24,Male,US,2021-01-09
CUST03124,21,Female,Germany,2020-10-17
CUST03125,46,Female,US,2020-02-12
CUST03126,31,Male,Ghana,2022-12-12
CUST03127,20,Male,India,2023-06-09
CUST03128,41,Male,Ghana,2023-05-20
CUST03129,54,Male,Ghana,2020-01-08
CUST03130,33,Female,US,2021-04-27
CUST03131,69,Female,Ghana,2020-02-11
CUST03132,21,Male,Germany,2020-11-28
CUST03133,41,Male,Brazil,2023-06-10
CUST03134,51,Male,Ghana,2022-12-29
CUST03135,47,Female,Ghana,2022-11-05
CUST03136,35,Male,Germany,2020-03-09
CUST03137,36,,Brazil,2020-02-22
CUST03138,48,Female,UK,2021-11-15
CUST03139,36,Male,Ghana,2022-09-20
CUST03140,66,Female,Germany,2023-11-03
CUST03141,63,Female,India,2024-01-26
CUST03142,36,Female,US,2021-06-10
CUST03143,39,Male,India,2020-03-03
CUST03144,41,Male,US,2020-09-17
CUST03145,62,Female,India,2023-02-18
CUST03146,29,Female,India,2022-05-07
CUST03147,47,Female,Brazil,2023-06-17
CUST03148,55,Female,Ghana,2024-01-28
CUST03149,48,Female,UK,2023-02-04
CUST03150,53,Female,US,2020-06-28
CUST03151,36,Male,Brazil,2022-11-05
CUST03152,65,Female,US,2020-12-20
CUST03153,62,Female,Ghana,2022-07-22
CUST03154,53,Female,US,2023-08-25
CUST03155,47,Female,Germany,2021-12-27
CUST03156,66,Male,Ghana,2021-08-11
CUST03157,50,Female,UK,2021-08-27
CUST03158,35,Female,UK,2020-06-29
CUST03159,69,Male,Brazil,2020-06-22
CUST03160,66,Male,India,2020-12-19
CUST03161,45,Male,Germany,2020-12-19
CUST03162,64,Male,Brazil,2023-05-27
CUST03163,28,Male,Brazil,2023-08-31
CUST03164,62,Male,UK,2021-03-09
CUST03165,50,Female,,2022-06-23
CUST03166,34,Female,US,2020-10-08
CUST03167,23,Female,UK,2020-09-15
CUST03168,21,Female,Brazil,2022-05-17
CUST03169,37,Male,UK,2021-07-12
CUST03170,65,Male,UK,2020-01-05
CUST03171,64,Female,UK,2021-08-18
CUST03172,44,Male,India,2021-01-28
CUST03173,32,Other,Ghana,2020-12-01
CUST03174,23,Female,Germany,2020-03-03
CUST03175,64,Female,Brazil,2020-02-13
CUST03176,31,,India,2020-06-01
CUST03177,28,Male,US,2022-05-03
CUST03178,56,Male,Brazil,2023-03-25
CUST03179,26,Female,UK,2020-10-01
CUST03180,43,Male,US,2023-10-13
CUST03181,33,Female,US,2021-03-01
CUST03182,22,Male,India,2021-04-27
CUST03183,69,Female,US,2020-08-01
CUST03184,27,Female,US,2020-03-19
CUST03185,67,Female,UK,2020-05-18
CUST03186,20,Male,UK,2022-08-07
CUST03187,30,Male,India,2020-04-07
CUST03188,60,Female,Germany,2021-10-25
CUST03189,66,Male,Germany,2020-07-16
CUST03190,47,Female,UK,2022-02-23
CUST03191,62,Female,US,2020-06-04
CUST03192,23,Female,,2022-12-09
CUST03193,34,Female,US,2021-04-23
CUST03194,62,Male,Brazil,2020-08-15
CUST03195,68,Female,US,2024-01-20
CUST03196,36,Female,Brazil,2021-06-05
CUST03197,59,Male,UK,2020-05-28
CUST03198,52,Other,Ghana,2022-12-17
CUST03199,63,Male,Germany,2020-06-10
CUST03200,43,Male,India,2022-05-12
CUST03201,68,Male,UK,2023-02-04
CUST03202,22,Female,India,2023-12-21
CUST03203,46,Male,Germany,2021-01-29
CUST03204,54,Female,US,2022-03-11
CUST03205,37,Female,US,2020-07-04
CUST03206,66,Male,Ghana,2021-07-11
CUST03207,38,Male,US,2021-03-21
CUST03208,27,Female,India,2022-04-09
CUST03209,22,Male,US,2024-01-11
CUST03210,53,Female,Ghana,2020-03-27
CUST03211,23,Male,US,2023-06-26
CUST03212,43,Female,India,2024-01-03
CUST03213,21,Female,US,2023-07-04
CUST03214,56,Male,US,2023-07-24
CUST03215,56,Male,US,2021-03-13
CUST03216,67,Male,,2021-05-30
CUST03217,52,Male,US,2022-08-04
CUST03218,18,Female,Germany,2023-05-10
CUST03219,41,Female,US,2022-01-25
CUST03220,53,Male,US,2022-03-07
CUST03221,23,Female,India,2023-04-18
CUST03222,58,Female,Ghana,2021-11-16
CUST03223,63,Male,,2020-11-20
CUST03224,61,Male,Brazil,2021-09-14
CUST03225,48,Female,Germany,2021-11-17
CUST03226,37,Female,India,2024-02-07
CUST03227,41,Female,Ghana,2021-02-03
CUST03228,42,Female,UK,2022-05-17
CUST03229,53,Male,Brazil,2020-08-04
CUST03230,38,Female,India,2022-03-19
CUST03231,47,Female,India,2022-08-18
CUST03232,41,Female,US,2024-01-16
CUST03233,61,Male,US,2022-09-27
CUST03234,59,Male,Brazil,2023-11-28
CUST03235,47,Male,UK,2022-07-20
CUST03236,39,Female,Ghana,2020-08-27
CUST03237,45,Male,US,2023-04-24
CUST03238,24,Male,Germany,2020-02-17
CUST03239,52,Male,US,2023-11-10
CUST03240,45,Male,Germany,2023-05-16
CUST03241,31,Female,US,2023-03-26
CUST03242,27,Female,Brazil,2023-06-02
CUST03243,33,Female,Germany,2023-03-13
CUST03244,33,Male,US,2023-12-13
CUST03245,48,Female,India,2023-02-08
CUST03246,59,Male,UK,2022-05-24
CUST03247,42,Male,US,2024-01-28
CUST03248,30,Male,Brazil,2020-05-11
CUST03249,23,Male,Ghana,2021-09-16
CUST03250,61,Male,UK,2021-08-23
CUST03251,26,Female,US,2021-11-03
CUST03252,62,Female,UK,2020-11-29
CUST03253,53,Female,Brazil,2023-01-03
CUST03254,60,Male,UK,2023-12-06
CUST03255,37,Male,,2020-02-05
CUST03256,35,Male,Brazil,2022-02-16
CUST03257,60,,US,2020-08-10
CUST03258,38,Female,US,2021-06-13
CUST03259,21,Female,Brazil,2020-08-28
CUST03260,67,Male,UK,2020-05-13
CUST03261,50,Female,US,2021-01-25
CUST03262,44,Male,UK,2020-04-11
CUST03263,24,Female,India,2021-11-11
CUST03264,23,Female,Germany,2021-05-12
CUST03265,32,Other,US,2021-05-25
CUST03266,35,Female,US,2021-12-03
CUST03267,49,Male,Brazil,2022-09-20
CUST03268,28,Female,Germany,2022-08-06
CUST03269,37,Female,India,2023-09-28
CUST03270,41,Male,Germany,2022-04-20
CUST03271,32,Male,Ghana,2020-01-06
CUST03272,65,Male,Germany,2022-08-15
CUST03273,24,Male,UK,2020-07-12
CUST03274,38,Male,US,2022-01-11
CUST03275,59,Female,Germany,2023-03-06
CUST03276,43,Male,Ghana,2022-06-30
CUST03277,61,Male,,2021-04-17
CUST03278,31,Female,UK,2020-08-03
CUST03279,54,Female,Brazil,2023-10-04
CUST03280,38,Female,Brazil,2022-05-25
CUST03281,35,Male,US,2023-04-21
CUST03282,22,Female,Germany,2023-04-06
CUST03283,20,Female,Ghana,2020-02-07
CUST03284,40,Male,Brazil,2021-04-15
CUST03285,43,Male,Ghana,2021-03-27
CUST03286,54,Female,Germany,2023-03-11
CUST03287,41,Female,Ghana,2022-10-09
CUST03288,66,Other,US,2020-04-12
CUST03289,36,Female,US,2020-02-11
CUST03290,68,Female,Ghana,2022-08-04
CUST03291,42,Female,Germany,2023-03-16
CUST03292,38,Male,India,2020-03-06
CUST03293,29,Male,India,2022-07-31
CUST03294,58,Male,UK,2020-07-11
CUST03295,50,Female,Ghana,2023-08-14
CUST03296,67,Female,US,2022-11-27
CUST03297,21,Female,Germany,2021-05-16
CUST03298,59,Male,,2023-12-22
CUST03299,24,Female,Ghana,2021-10-25
CUST03300,39,Male,US,2020-12-17
CUST03301,50,Male,US,2020-11-21
CUST03302,34,Female,India,2022-11-27
CUST03303,41,Female,India,2023-01-25
CUST03304,51,,Germany,2020-04-17
CUST03305,45,Male,UK,2021-09-22
CUST03306,60,Female,Germany,2020-05-30
CUST03307,58,Male,India,2023-01-02
CUST03308,56,Male,UK,2022-12-16
CUST03309,39,Female,India,2022-05-27
CUST03310,66,Female,US,2020-11-30
CUST03311,34,Female,Ghana,2023-06-29
CUST03312,51,Male,Brazil,2022-03-14
CUST03313,23,Female,Ghana,2022-02-05
CUST03314,63,Male,Germany,2023-07-01
CUST03315,23,Female,India,2023-11-09
CUST03316,51,Male,US,2024-01-19
CUST03317,18,Male,India,2020-09-15
CUST03318,27,Female,India,2022-02-20
CUST03319,38,Female,UK,2024-01-28
CUST03320,22,Male,US,2020-02-03
CUST03321,19,Male,Ghana,2020-11-21
CUST03322,39,Female,US,2022-04-16
CUST03323,65,Male,US,2023-06-15
CUST03324,19,Male,Ghana,2021-11-21
